NGC5272       39.55  8.30  0.77  0.66   RV
NGC5272       41.07  7.24  0.29  0.29  LI22
NGC5272       44.80  7.14  0.29  0.29  LI22
NGC5272       48.87  7.72  0.29  0.29  LI22
NGC5272       52.92  7.14  0.24  0.24  LI22
NGC5272       56.60  7.24  0.29  0.29  LI22
NGC5272       61.15  6.85  0.24  0.24  LI22
NGC5272       65.79  6.99  0.24  0.24  LI22
NGC5272       70.89  6.22  0.58  0.50   RV
NGC5272       71.75  7.28  0.29  0.29  LI22
NGC5272       77.63  6.61  0.24  0.24  LI22
NGC5272       89.71  6.66  0.24  0.24  LI22
NGC5272      103.24  6.32  0.59  0.52   RV
NGC5272      122.98  5.52  0.41  0.37  VB21
NGC5272      141.58  5.44  0.51  0.44   RV
NGC5272      165.13  4.56  0.37  0.33  VB21
NGC5272      185.91  4.68  0.46  0.39   RV
NGC5272      205.56  4.97  0.39  0.35  VB21
NGC5272      250.96  4.29  0.42  0.36   RV
NGC5272      265.07  4.44  0.36  0.33  VB21
NGC5272      337.43  4.92  0.47  0.41   RV
NGC5272      339.36  3.83  0.32  0.30  VB21
NGC5272      445.01  3.98  0.35  0.31  VB21
NGC5272      475.27  3.65  0.36  0.32   RV
NGC5272      578.57  3.09  0.59  0.50  VB21
NGC5272      670.45  2.98  0.29  0.24   RV
NGC5272     1119.10  2.36  0.40  0.32   RV
NGC5286        0.52  9.14  2.17  2.17  F13
NGC5286        1.55 10.36  1.60  1.60  F13
NGC5286        3.09  9.51  0.95  0.95  F13
NGC5286        5.50 10.10  0.77  0.77  F13
NGC5286        6.42  9.69  0.53  0.49   RV
NGC5286        8.13  9.33  0.71  0.71  F13
NGC5286       11.89  9.21  0.51  0.47   RV
NGC5286       12.59  8.75  0.68  0.68  F13
NGC5286       16.06  9.68  0.53  0.49   RV
NGC5286       19.78  8.73  0.48  0.44   RV
NGC5286       23.14  8.90  0.54  0.49   RV
NGC5286       26.57  8.66  0.48  0.44   RV
NGC5286       30.79  9.25  0.50  0.47   RV
NGC5286       40.19  7.87  0.45  0.41   RV
NGC5286       56.37  7.56  0.62  0.56   RV
NGC5286      106.50  6.90  0.55  0.50  VB21
NGC5286      142.72  4.69  0.45  0.41  VB21
NGC5286      160.25  5.77  0.55  0.48   RV
NGC5286      185.39  4.13  0.43  0.40  VB21
NGC5286      246.50  4.48  0.46  0.42  VB21
NGC5286      365.89  2.71  0.44  0.39  VB21
NGC5466       53.63  1.95  0.26  0.25  P22
NGC5466       73.00  1.78  0.29  0.28  VB21
NGC5466      102.88  1.24  0.31  0.34  P22
NGC5466      104.47  1.41  0.22  0.18   RV
NGC5466      193.81  1.38  0.41  0.43  VB21
NGC5466      413.26  1.07  0.18  0.15   RV
NGC5634       43.41  3.62  0.64  0.51   RV
NGC5634       74.87  4.38  0.91  0.84  VB21
NGC5634      112.39  3.43  0.59  0.46   RV
NGC5694        0.52  9.54  2.22  2.22  L13
NGC5694        2.09  8.75  1.00  1.00  L13
NGC5694        4.17  9.30  0.84  0.84  L13
NGC5694        6.46  6.65  0.91  0.91  L13
NGC5694        9.61  7.03  0.96  0.80   RV
NGC5694       42.29  4.58  0.65  0.54   RV
NGC5694      101.00  3.46  0.49  0.39   RV
NGC5694      230.56  2.52  0.41  0.33   RV
NGC5824        0.52 13.32  1.76  1.76  L13
NGC5824        1.82 11.18  0.85  0.85  L13
NGC5824        3.63 11.22  0.70  0.70  L13
NGC5824        7.59 10.86  0.55  0.55  L13
NGC5824       25.12  8.31  0.62  0.62  L13
NGC5824       48.95  7.68  0.96  0.79   RV
NGC5824       92.56  5.55  1.41  1.42  VB21
NGC5824      106.66  5.08  0.62  0.53   RV
NGC5824      206.13  3.89  0.48  0.41   RV
NGC5824      252.06  4.91  1.65  1.70  VB21
NGC5824      325.65  2.96  0.62  0.46   RV
NGC5897       25.22  3.75  0.30  0.30  LI22
NGC5897       40.56  3.63  0.30  0.30  LI22
NGC5897       53.29  3.39  0.30  0.30  LI22
NGC5897       63.01  3.45  0.30  0.30  LI22
NGC5897       78.84  2.80  0.33  0.31  VB21
NGC5897       79.01  3.27  0.30  0.30  LI22
NGC5897       86.79  3.31  0.38  0.32   RV
NGC5897      160.96  2.65  0.29  0.27  VB21
NGC5897      165.40  2.76  0.32  0.27   RV
NGC5897      264.05  2.16  0.26  0.23   RV
NGC5897      264.67  2.78  0.42  0.39  VB21
NGC5897      418.96  1.52  0.51  0.36   RV
NGC5904        3.76  7.30  0.53  0.53  LI22
NGC5904        7.60  7.66  0.30  0.29   RV
NGC5904        7.69  7.41  0.32  0.32  LI22
NGC5904       12.85  6.98  0.25  0.25  LI22
NGC5904       15.54  7.29  0.29  0.27   RV
NGC5904       17.98  7.69  0.25  0.25  LI22
NGC5904       21.35  6.61  0.26  0.25   RV
NGC5904       21.79  7.66  0.25  0.25  LI22
NGC5904       25.53  7.45  0.25  0.25  LI22
NGC5904       26.08  6.86  0.27  0.27   RV
NGC5904       29.46  7.20  0.25  0.25  LI22
NGC5904       30.35  6.83  0.28  0.26   RV
NGC5904       33.40  7.45  0.25  0.25  LI22
NGC5904       34.53  7.42  0.30  0.29   RV
NGC5904       38.22  7.23  0.25  0.25  LI22
NGC5904       38.70  7.47  0.31  0.29   RV
NGC5904       42.72  7.45  0.25  0.25  LI22
NGC5904       43.53  6.87  0.28  0.27   RV
NGC5904       47.05  7.06  0.25  0.25  LI22
NGC5904       48.67  7.07  0.29  0.27   RV
NGC5904       51.76  7.02  0.25  0.25  LI22
NGC5904       54.49  6.75  0.28  0.26   RV
NGC5904       56.65  7.37  0.25  0.25  LI22
NGC5904       61.80  7.13  0.25  0.25  LI22
NGC5904       66.60  6.73  0.27  0.26   RV
NGC5904       68.34  7.20  0.25  0.25  LI22
NGC5904       74.32  6.91  0.21  0.21  LI22
NGC5904       81.91  6.81  0.25  0.25  LI22
NGC5904       89.91  6.82  0.27  0.27   RV
NGC5904       91.12  6.70  0.21  0.21  LI22
NGC5904      104.37  6.56  0.21  0.21  LI22
NGC5904      106.92  6.71  0.28  0.26   RV
NGC5904      122.36  6.27  0.26  0.25   RV
NGC5904      142.16  6.13  0.35  0.33  VB21
NGC5904      167.90  5.41  0.42  0.37   RV
NGC5904      187.79  5.25  0.34  0.32  VB21
NGC5904      216.24  6.05  0.47  0.42   RV
NGC5904      224.84  5.24  0.34  0.32  VB21
NGC5904      262.48  5.15  0.36  0.33  VB21
NGC5904      274.72  5.16  0.39  0.36   RV
NGC5904      300.51  4.56  0.30  0.28  VB21
NGC5904      355.10  4.50  0.35  0.31   RV
NGC5904      499.22  3.02  0.25  0.21   RV
NGC5904      882.34  3.92  0.37  0.32   RV
NGC5927        6.83  6.39  0.35  0.35  LI22
NGC5927       12.64  7.38  0.71  0.62   RV
NGC5927       14.56  6.00  0.20  0.20  LI22
NGC5927       21.58  6.15  0.20  0.20  LI22
NGC5927       26.75  5.68  0.20  0.20  LI22
NGC5927       31.08  6.04  0.20  0.20  LI22
NGC5927       33.74  6.65  0.75  0.65   RV
NGC5927       35.97  5.92  0.20  0.20  LI22
NGC5927       41.05  5.88  0.20  0.20  LI22
NGC5927       45.76  5.92  0.20  0.20  LI22
NGC5927       50.72  5.76  0.20  0.20  LI22
NGC5927       52.50  5.34  0.65  0.55   RV
NGC5927       55.67  5.61  0.20  0.20  LI22
NGC5927       60.88  6.15  0.24  0.24  LI22
NGC5927       66.58  5.88  0.20  0.20  LI22
NGC5927       72.16  5.88  0.20  0.20  LI22
NGC5927       77.76  4.94  0.50  0.44   RV
NGC5927       78.17  5.45  0.20  0.20  LI22
NGC5927       85.60  5.29  0.20  0.20  LI22
NGC5927       93.63  5.68  0.20  0.20  LI22
NGC5927      100.94  5.25  0.37  0.33  VB21
NGC5927      106.57  5.53  0.20  0.20  LI22
NGC5927      111.18  5.58  0.53  0.46   RV
NGC5927      152.28  4.73  0.35  0.32  VB21
NGC5927      157.67  5.34  0.51  0.44   RV
NGC5927      201.85  5.01  0.36  0.33  VB21
NGC5927      226.24  4.42  0.41  0.36   RV
NGC5927      280.64  4.15  0.32  0.29  VB21
NGC5927      356.96  3.75  0.35  0.31   RV
NGC5927      466.45  2.78  0.48  0.41  VB21
NGC5927      589.38  2.65  0.54  0.42   RV
NGC5946        7.15  4.92  1.04  0.81   RV
NGC5946       56.90  4.84  1.20  0.94   RV
NGC5946       61.99  4.62  0.55  0.48  VB21
NGC5946      123.25  3.38  0.50  0.44  VB21
NGC5946      190.98  2.91  1.00  0.71  VB21
NGC5986        7.10  7.89  0.40  0.40  LI22
NGC5986       13.97  7.34  0.30  0.30  LI22
NGC5986       19.13  7.84  0.30  0.30  LI22
NGC5986       24.19  7.19  0.25  0.25  LI22
NGC5986       25.81  7.02  0.83  0.70   RV
NGC5986       28.05  7.39  0.30  0.30  LI22
NGC5986       31.79  7.29  0.30  0.30  LI22
NGC5986       35.95  7.19  0.25  0.25  LI22
NGC5986       39.84  6.95  0.25  0.25  LI22
NGC5986       43.84  7.19  0.25  0.25  LI22
NGC5986       44.24  7.01  0.63  0.56  VB21
NGC5986       48.11  6.85  0.25  0.25  LI22
NGC5986       52.34  6.75  0.25  0.25  LI22
NGC5986       56.98  6.45  0.25  0.25  LI22
NGC5986       61.39  6.85  0.25  0.25  LI22
NGC5986       63.54  7.15  0.82  0.69   RV
NGC5986       66.61  6.25  0.25  0.25  LI22
NGC5986       71.33  6.20  0.25  0.25  LI22
NGC5986       77.26  6.30  0.25  0.25  LI22
NGC5986       87.92  5.85  0.25  0.25  LI22
NGC5986       93.08  4.65  0.54  0.45   RV
NGC5986       95.36  5.89  0.54  0.48  VB21
NGC5986      128.10  4.84  0.57  0.48   RV
NGC5986      186.12  4.63  0.53  0.46  VB21
NGC5986      202.50  5.37  0.62  0.53   RV
NGC5986      296.04  3.26  1.02  0.69   RV
NGC6093        6.52 10.73  0.47  0.44   RV
NGC6093       13.62 10.63  0.46  0.44   RV
NGC6093       19.67  8.94  0.39  0.38   RV
NGC6093       22.57  8.88  0.48  0.45   RV
NGC6093       27.33  9.02  0.49  0.46   RV
NGC6093       32.33  8.67  0.47  0.44   RV
NGC6093       39.27  8.13  0.45  0.41   RV
NGC6093       47.53  7.83  0.44  0.40   RV
NGC6093       55.48  7.15  0.57  0.51   RV
NGC6093       70.09  7.12  0.57  0.50   RV
NGC6093       94.56  6.48  0.57  0.53  VB21
NGC6093      138.14  6.10  0.54  0.49  VB21
NGC6093      167.89  5.54  0.46  0.41   RV
NGC6093      245.61  3.20  0.52  0.46  VB21
NGC6101       14.46  3.49  0.27  0.27  LI22
NGC6101       30.00  3.77  0.21  0.21  LI22
NGC6101       42.48  3.39  0.54  0.45   RV
NGC6101       44.46  3.56  0.21  0.21  LI22
NGC6101       55.49  3.42  0.21  0.21  LI22
NGC6101       67.33  3.22  0.14  0.14  LI22
NGC6101       78.94  3.49  0.21  0.21  LI22
NGC6101       88.75  3.22  0.14  0.14  LI22
NGC6101      106.35  3.42  0.21  0.21  LI22
NGC6101      118.85  2.21  0.44  0.38   RV
NGC6101      137.74  2.90  0.38  0.32  VB21
NGC6121       13.50  5.11  0.35  0.35  LI22
NGC6121       29.64  4.88  0.25  0.25  LI22
NGC6121       46.10  4.93  0.25  0.25  LI22
NGC6121       46.97  4.84  0.26  0.24   RV
NGC6121       62.55  4.79  0.24  0.24  LI22
NGC6121       79.68  4.76  0.24  0.24  LI22
NGC6121       89.34  4.74  0.25  0.23   RV
NGC6121      106.73  4.98  0.25  0.25  LI22
NGC6121      108.87  4.45  0.13  0.12  VB21
NGC6121      119.73  4.60  0.24  0.22   RV
NGC6121      145.54  4.08  0.22  0.20   RV
NGC6121      156.61  4.41  0.13  0.12  VB21
NGC6121      170.78  4.00  0.21  0.19   RV
NGC6121      192.76  4.25  0.12  0.12  VB21
NGC6121      196.66  4.05  0.22  0.20   RV
NGC6121      226.24  4.27  0.12  0.12  VB21
NGC6121      226.33  4.02  0.21  0.20   RV
NGC6121      257.27  4.03  0.12  0.11  VB21
NGC6121      259.42  4.35  0.23  0.21   RV
NGC6121      291.97  3.91  0.11  0.11  VB21
NGC6121      293.46  4.03  0.21  0.20   RV
NGC6121      328.00  3.95  0.11  0.11  VB21
NGC6121      333.30  4.18  0.22  0.21   RV
NGC6121      363.49  3.72  0.11  0.10  VB21
NGC6121      376.76  3.58  0.19  0.18   RV
NGC6121      402.29  3.62  0.11  0.10  VB21
NGC6121      431.16  3.57  0.19  0.17   RV
NGC6121      446.50  3.41  0.10  0.09  VB21
NGC6121      494.95  3.33  0.10  0.09  VB21
NGC6121      498.05  3.32  0.18  0.16   RV
NGC6121      551.00  3.05  0.09  0.09  VB21
NGC6121      580.63  3.31  0.18  0.17   RV
NGC6121      622.81  3.08  0.09  0.09  VB21
NGC6121      717.85  2.86  0.09  0.08  VB21
NGC6121      839.68  2.82  0.09  0.09  VB21
NGC6121      998.32  2.68  0.27  0.23   RV
NGC6139       64.60  6.49  1.02  0.82   RV
NGC6139       79.11  6.72  0.58  0.52  VB21
NGC6139      143.73  5.17  0.50  0.45  VB21
NGC6139      209.11  5.26  0.79  0.64   RV
NGC6139      263.06  4.03  0.61  0.54  VB21
NGC6144       14.36  3.79  0.31  0.31  LI22
NGC6144       29.63  3.98  0.19  0.19  LI22
NGC6144       45.66  3.55  0.19  0.19  LI22
NGC6144       61.04  3.83  0.19  0.19  LI22
NGC6144       78.44  3.59  0.19  0.19  LI22
NGC6144      120.23  3.04  0.30  0.26  VB21
NGC6144      138.93  2.56  0.48  0.40   RV
NGC6171        7.04  3.50  0.29  0.29  LI22
NGC6171       20.11  3.80  0.43  0.36   RV
NGC6171       21.44  3.84  0.13  0.13  LI22
NGC6171       36.58  3.58  0.13  0.13  LI22
NGC6171       49.82  4.21  0.44  0.39   RV
NGC6171       50.47  3.50  0.13  0.13  LI22
NGC6171       63.31  3.60  0.13  0.13  LI22
NGC6171       81.74  3.47  0.13  0.13  LI22
NGC6171       82.03  3.36  0.20  0.19  VB21
NGC6171       88.50  3.62  0.39  0.34   RV
NGC6171      123.39  3.53  0.39  0.33   RV
NGC6171      151.90  2.87  0.20  0.18  VB21
NGC6171      173.00  3.02  0.31  0.27   RV
NGC6171      242.30  2.64  0.28  0.25   RV
NGC6171      256.30  2.92  0.19  0.18  VB21
NGC6171      390.94  2.59  0.34  0.29   RV
NGC6171      544.67  2.08  0.30  0.27  VB21
NGC6205        6.87  9.11  0.39  0.39  LI22
NGC6205       14.17  8.65  0.28  0.28  LI22
NGC6205       20.12  8.90  0.28  0.28  LI22
NGC6205       22.32  7.68  0.68  0.59   RV
NGC6205       25.22  8.58  0.28  0.28  LI22
NGC6205       29.27  8.76  0.28  0.28  LI22
NGC6205       33.58  8.79  0.28  0.28  LI22
NGC6205       37.25  8.93  0.28  0.28  LI22
NGC6205       41.17  8.69  0.28  0.28  LI22
NGC6205       45.07  8.44  0.28  0.28  LI22
NGC6205       48.68  8.02  0.25  0.25  LI22
NGC6205       52.62  7.81  0.25  0.25  LI22
NGC6205       56.24  7.98  0.25  0.25  LI22
NGC6205       59.80  8.02  0.25  0.25  LI22
NGC6205       63.08  7.74  0.25  0.25  LI22
NGC6205       67.18  7.70  0.25  0.25  LI22
NGC6205       71.12  7.81  0.25  0.25  LI22
NGC6205       75.37  7.91  0.25  0.25  LI22
NGC6205       79.91  7.88  0.25  0.25  LI22
NGC6205       84.69  7.77  0.25  0.25  LI22
NGC6205       90.39  7.70  0.25  0.25  LI22
NGC6205       90.95  6.93  0.61  0.54   RV
NGC6205      100.16  7.32  0.25  0.25  LI22
NGC6205      172.89  5.98  0.53  0.47   RV
NGC6205      176.65  6.11  0.29  0.27  VB21
NGC6205      233.45  6.04  0.30  0.27  VB21
NGC6205      283.15  5.54  0.27  0.26  VB21
NGC6205      293.87  5.85  0.52  0.46   RV
NGC6205      338.85  5.35  0.27  0.25  VB21
NGC6205      454.51  4.16  0.27  0.25  VB21
NGC6205      490.00  4.22  0.39  0.34   RV
NGC6205      820.44  3.07  0.37  0.31   RV
NGC6218        9.86  5.16  0.25  0.23   RV
NGC6218       10.42  4.21  0.24  0.24  LI22
NGC6218       20.09  4.67  0.23  0.21   RV
NGC6218       20.20  4.63  0.22  0.22  LI22
NGC6218       27.09  4.79  0.23  0.21   RV
NGC6218       28.93  4.46  0.22  0.22  LI22
NGC6218       32.86  4.84  0.24  0.22   RV
NGC6218       36.59  4.55  0.22  0.22  LI22
NGC6218       38.31  4.76  0.23  0.21   RV
NGC6218       43.52  4.54  0.22  0.21   RV
NGC6218       44.33  4.87  0.22  0.22  LI22
NGC6218       48.25  4.50  0.22  0.21   RV
NGC6218       52.37  4.19  0.19  0.19  LI22
NGC6218       53.44  4.40  0.21  0.21   RV
NGC6218       58.69  4.48  0.19  0.19  LI22
NGC6218       61.66  4.54  0.22  0.21   RV
NGC6218       66.83  3.85  0.17  0.17  LI22
NGC6218       74.56  3.95  0.17  0.17  LI22
NGC6218       82.13  4.29  0.19  0.19  LI22
NGC6218       83.51  4.34  0.35  0.32   RV
NGC6218       92.71  4.09  0.19  0.19  LI22
NGC6218      109.76  4.13  0.22  0.20  VB21
NGC6218      128.58  3.41  0.26  0.23   RV
NGC6218      146.27  4.03  0.23  0.22  VB21
NGC6218      173.95  3.29  0.20  0.19  VB21
NGC6218      187.44  3.09  0.24  0.21   RV
NGC6218      200.98  3.61  0.21  0.20  VB21
NGC6218      228.78  3.44  0.22  0.21  VB21
NGC6218      259.52  3.24  0.21  0.20  VB21
NGC6218      303.65  2.74  0.20  0.19  VB21
NGC6218      353.26  3.11  0.22  0.21  VB21
NGC6218      355.96  2.96  0.23  0.21   RV
NGC6218      434.41  2.60  0.20  0.19  VB21
NGC6218      539.35  2.06  0.27  0.25  VB21
NGC6229       83.65  3.19  0.59  0.46   RV
NGC6235       49.06  4.09  0.58  0.49  VB21
NGC6235       80.98  2.31  0.90  0.71   RV
NGC6235      115.15  2.83  0.44  0.39  VB21
NGC6254        7.85  6.45  0.27  0.25   RV
NGC6254       10.75  6.37  0.31  0.31  LI22
NGC6254       16.24  5.88  0.25  0.23   RV
NGC6254       18.11  5.76  0.29  0.29  LI22
NGC6254       22.29  5.59  0.24  0.23   RV
NGC6254       23.61  6.08  0.29  0.29  LI22
NGC6254       27.74  6.34  0.26  0.25   RV
NGC6254       28.59  6.15  0.29  0.29  LI22
NGC6254       32.73  5.52  0.24  0.22   RV
NGC6254       34.20  6.13  0.29  0.29  LI22
NGC6254       37.25  5.74  0.25  0.23   RV
NGC6254       39.45  5.76  0.26  0.26  LI22
NGC6254       41.66  5.74  0.24  0.23   RV
NGC6254       44.51  6.27  0.29  0.29  LI22
NGC6254       46.05  6.02  0.25  0.24   RV
NGC6254       49.26  5.88  0.29  0.29  LI22
NGC6254       50.34  5.82  0.25  0.23   RV
NGC6254       53.83  5.45  0.26  0.26  LI22
NGC6254       55.63  5.26  0.24  0.22   RV
NGC6254       58.30  5.52  0.26  0.26  LI22
NGC6254       63.36  6.10  0.29  0.29  LI22
NGC6254       67.03  5.90  0.25  0.23   RV
NGC6254       68.47  5.72  0.26  0.26  LI22
NGC6254       73.29  5.50  0.26  0.26  LI22
NGC6254       79.47  5.79  0.29  0.29  LI22
NGC6254       85.08  5.32  0.23  0.22   RV
NGC6254       85.72  5.36  0.26  0.26  LI22
NGC6254       96.02  5.07  0.32  0.30   RV
NGC6254      114.83  5.13  0.42  0.38   RV
NGC6254      143.25  4.96  0.23  0.21  VB21
NGC6254      181.31  5.01  0.39  0.34   RV
NGC6254      231.43  4.22  0.19  0.19  VB21
NGC6254      281.32  4.22  0.33  0.29   RV
NGC6254      358.42  3.61  0.17  0.16  VB21
NGC6254      448.08  2.73  0.32  0.28   RV
NGC6254      574.92  2.75  0.22  0.20  VB21
NGC6256        4.05  5.84  0.41  0.41  C21
NGC6256        8.27  6.32  0.31  0.31  C21
NGC6256       12.86  5.77  0.27  0.27  C21
NGC6256       17.64  5.42  0.24  0.24  C21
NGC6256       22.83  5.22  0.21  0.21  C21
NGC6256       28.68  5.08  0.21  0.21  C21
NGC6256       30.05  5.93  0.57  0.51  VB21
NGC6256       34.23  5.08  0.21  0.21  C21
NGC6256       39.52  5.18  0.21  0.21  C21
NGC6256       47.77  3.80  0.93  0.68   RV
NGC6256       48.06  4.91  0.21  0.21  C21
NGC6256       56.19  4.57  0.21  0.21  C21
NGC6256       66.35  4.22  0.17  0.17  C21
NGC6256       80.62  4.02  0.17  0.17  C21
NGC6256       96.53  4.09  0.48  0.43  VB21
NGC6266        0.52 16.20  1.60  1.60  L13
NGC6266        2.08 15.20  1.00  1.00  L13
NGC6266        3.12 18.66  1.97  1.97  W15
NGC6266        4.16 14.80  0.80  0.80  L13
NGC6266        5.97 15.03  0.65  0.61   RV
NGC6266        6.07 14.71  0.98  0.98  W15
NGC6266        6.50 14.90  0.60  0.60  L13
NGC6266        7.96 14.69  0.90  0.90  W15
NGC6266        9.10 15.00  0.60  0.60  L13
NGC6266        9.27 16.11  1.01  1.01  W15
NGC6266       11.77 14.17  0.62  0.57   RV
NGC6266       12.07 16.07  0.36  0.36  W15
NGC6266       15.90 14.42  0.37  0.37  W15
NGC6266       16.19 13.64  0.59  0.55   RV
NGC6266       18.74 15.05  0.44  0.44  W15
NGC6266       20.08 13.39  0.59  0.54   RV
NGC6266       20.80 14.20  0.50  0.50  L13
NGC6266       22.14 14.37  0.25  0.25  W15
NGC6266       23.72 13.47  0.59  0.55   RV
NGC6266       25.88 14.40  0.27  0.27  W15
NGC6266       27.13 12.12  0.53  0.50   RV
NGC6266       27.32 13.85  1.04  0.93  VB21
NGC6266       29.09 13.94  0.27  0.27  W15
NGC6266       30.46 11.90  0.53  0.49   RV
NGC6266       31.96 13.83  0.22  0.22  W15
NGC6266       33.65 12.66  0.55  0.52   RV
NGC6266       34.83 13.86  0.25  0.25  W15
NGC6266       36.90 12.91  0.56  0.53   RV
NGC6266       37.55 14.17  0.26  0.26  W15
NGC6266       40.07 12.91  0.56  0.53   RV
NGC6266       40.44 13.23  0.24  0.24  W15
NGC6266       43.35 12.16  0.54  0.50   RV
NGC6266       43.74 13.20  0.23  0.23  W15
NGC6266       46.86 11.92  0.52  0.49   RV
NGC6266       47.07 13.31  0.26  0.26  W15
NGC6266       50.21 12.06  0.53  0.50   RV
NGC6266       50.58 13.34  0.24  0.24  W15
NGC6266       51.16 13.84  1.03  0.92  VB21
NGC6266       54.22 12.58  0.55  0.52   RV
NGC6266       54.32 12.36  0.24  0.24  W15
NGC6266       58.20 12.92  0.25  0.25  W15
NGC6266       62.48 12.22  0.23  0.23  W15
NGC6266       63.22 11.12  0.49  0.46   RV
NGC6266       66.92 11.96  0.23  0.23  W15
NGC6266       70.47 11.89  0.88  0.79  VB21
NGC6266       71.58 12.39  0.23  0.23  W15
NGC6266       76.36 12.52  0.25  0.25  W15
NGC6266       82.30 11.74  0.19  0.19  W15
NGC6266       91.58 11.31  0.20  0.20  W15
NGC6266      103.56 11.15  0.22  0.22  W15
NGC6266      105.94  9.87  0.75  0.67   RV
NGC6266      119.38 10.63  0.20  0.20  W15
NGC6266      261.26  6.71  0.58  0.51   RV
NGC6273       41.90 10.00  0.98  0.84   RV
NGC6273       77.76  9.04  0.88  0.76   RV
NGC6273      121.19  9.71  0.95  0.82   RV
NGC6273      140.46  8.69  0.49  0.46  VB21
NGC6273      187.59  6.28  0.62  0.53   RV
NGC6273      200.26  7.04  0.44  0.41  VB21
NGC6273      273.41  6.75  0.44  0.40  VB21
NGC6273      351.87  5.51  0.59  0.51   RV
NGC6273      378.94  4.88  0.56  0.50  VB21
NGC6284       53.30  5.12  0.61  0.53  VB21
NGC6284       73.88  3.10  0.63  0.49   RV
NGC6284      132.56  3.69  0.77  0.60   RV
NGC6287       75.78  4.75  0.42  0.38  VB21
NGC6287      117.67  4.03  1.53  1.05   RV
NGC6287      136.54  3.77  0.37  0.34  VB21
NGC6293        5.76  7.56  0.79  0.68   RV
NGC6293       13.38  7.15  0.72  0.63   RV
NGC6293       22.23  7.22  0.74  0.64   RV
NGC6293       29.53  5.47  0.59  0.51   RV
NGC6293       44.00  6.58  0.63  0.55  VB21
NGC6293       79.61  4.83  0.80  0.63   RV
NGC6293      120.10  4.62  0.48  0.42  VB21
NGC6304        6.64  5.02  0.35  0.35  LI22
NGC6304       13.93  5.10  0.26  0.26  LI22
NGC6304       21.61  5.54  0.29  0.29  LI22
NGC6304       27.73  5.68  0.62  0.53   RV
NGC6304       27.80  5.48  0.29  0.29  LI22
NGC6304       35.55  5.34  0.29  0.29  LI22
NGC6304       44.07  5.25  0.26  0.26  LI22
NGC6304       55.28  5.05  0.26  0.26  LI22
NGC6304       56.82  4.93  0.55  0.46   RV
NGC6304       73.94  4.64  0.23  0.23  LI22
NGC6304       84.03  3.80  0.41  0.36  VB21
NGC6304      102.23  4.76  0.53  0.45   RV
NGC6304      162.44  3.75  0.64  0.53  VB21
NGC6304      177.87  3.42  0.38  0.32   RV
NGC6316       43.79  6.09  0.81  0.67   RV
NGC6316       44.19  7.48  0.84  0.72  VB21
NGC6316       88.51  5.91  1.26  0.98  VB21
NGC6316      122.59  4.72  0.64  0.53   RV
NGC6325        4.73  4.93  0.32  0.32  C21
NGC6325        9.51  5.43  0.98  0.78   RV
NGC6325       10.81  5.25  0.25  0.25  C21
NGC6325       16.95  4.68  0.21  0.21  C21
NGC6325       22.77  4.75  0.25  0.25  C21
NGC6325       28.78  4.54  0.21  0.21  C21
NGC6325       32.98  4.11  0.49  0.42  VB21
NGC6325       35.52  4.50  0.21  0.21  C21
NGC6325       43.34  4.07  0.21  0.21  C21
NGC6325       49.83  5.24  1.12  0.87   RV
NGC6325       62.36  3.75  0.21  0.21  C21
NGC6325      102.60  3.32  0.44  0.37  VB21
NGC6333       13.16  8.97  1.47  1.17   RV
NGC6333      113.91  5.87  0.34  0.32  VB21
NGC6333      180.08  4.62  0.31  0.29  VB21
NGC6333      193.20  4.98  0.97  0.78   RV
NGC6333      231.13  4.74  0.59  0.52  VB21
NGC6341        3.24  7.78  0.56  0.56  LI22
NGC6341        7.81  8.02  0.36  0.36  LI22
NGC6341       12.09  8.34  0.36  0.36  LI22
NGC6341       13.23  7.81  0.86  0.73   RV
NGC6341       15.52  8.26  0.36  0.36  LI22
NGC6341       18.95  8.50  0.36  0.36  LI22
NGC6341       22.32  7.98  0.32  0.32  LI22
NGC6341       25.43  7.70  0.32  0.32  LI22
NGC6341       28.79  7.90  0.32  0.32  LI22
NGC6341       32.31  7.54  0.32  0.32  LI22
NGC6341       35.45  8.02  0.32  0.32  LI22
NGC6341       39.37  7.46  0.32  0.32  LI22
NGC6341       42.83  7.78  0.32  0.32  LI22
NGC6341       46.91  7.46  0.32  0.32  LI22
NGC6341       50.57  7.09  0.28  0.28  LI22
NGC6341       54.43  6.62  0.73  0.62   RV
NGC6341       55.07  6.81  0.28  0.28  LI22
NGC6341       59.56  7.25  0.32  0.32  LI22
NGC6341       63.67  6.93  0.28  0.28  LI22
NGC6341       66.60  6.05  0.48  0.42  VB21
NGC6341       68.70  6.45  0.28  0.28  LI22
NGC6341       74.56  6.97  0.28  0.28  LI22
NGC6341       80.20  6.21  0.28  0.28  LI22
NGC6341       88.98  6.00  0.24  0.24  LI22
NGC6341       94.99  6.14  0.67  0.58   RV
NGC6341      100.76  6.37  0.28  0.28  LI22
NGC6341      137.85  4.94  0.55  0.46   RV
NGC6341      182.82  4.50  0.50  0.43   RV
NGC6341      183.76  5.21  0.42  0.38  VB21
NGC6341      236.19  4.44  0.50  0.42   RV
NGC6341      321.80  3.16  0.36  0.31   RV
NGC6341      389.89  3.03  0.42  0.36  VB21
NGC6341      570.84  3.10  0.38  0.32   RV
